Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
April 2019,1,Bus,Weekday,"2,318"
April 2019,12,Bus,Weekday,"2,406"
April 2019,14,Bus,Weekday,"2,398"
April 2019,15,Bus,Weekday,"2,623"
April 2019,18,Bus,Weekday,"2,316"
April 2019,19,Bus,Weekday,"2,639"
April 2019,2,Bus,Weekday,"2,178"
April 2019,22,Bus,Weekday,"2,295"
April 2019,23,Bus,Weekday,"2,367"
April 2019,24,Bus,Weekday,"2,628"
April 2019,25,Bus,Weekday,"2,354"
April 2019,27,Bus,Weekday,"2,555"
April 2019,28,Bus,Weekday,"2,298"
April 2019,29,Bus,Weekday,"2,493"
April 2019,30,Bus,Weekday,"2,356"
April 2019,31,Bus,Weekday,"2,305"
April 2019,33,Bus,Weekday,"2,576"
April 2019,35,Bus,Weekday,"2,483"
April 2019,36,Bus,Weekday,"2,528"
April 2019,37,Bus,Weekday,"2,482"
April 2019,38,Bus,Weekday,"2,412"
April 2019,39,Bus,Weekday,"2,463"
April 2019,43,Bus,Weekday,"2,479"
April 2019,44,Bus,Weekday,"2,595"
April 2019,45,Bus,Weekday,"2,242"
April 2019,48,Bus,Weekday,"2,512"
April 2019,49,Bus,Weekday,"2,294"
April 2019,5,Bus,Weekday,"2,309"
April 2019,52,Bus,Weekday,"2,409"
April 2019,54,Bus,Weekday,"3,083"
April 2019,55,Bus,Weekday,"2,271"
April 2019,56,Bus,Weekday,"2,602"
April 2019,57,Bus,Weekday,"2,438"
April 2019,58,Bus,Weekday,"2,168"
April 2019,6,Bus,Weekday,"2,421"
April 2019,66,Bus,Weekday,"2,432"
April 2019,67,Bus,Weekday,"2,516"
April 2019,7,Bus,Weekday,"2,474"
April 2019,8,Bus,Weekday,"2,387"
April 2019,9,Bus,Weekday,"2,336"
April 2019,90,Bus,Weekday,"2,185"
April 2019,91,Bus,Weekday,"2,482"
April 2019,14R,Bus,Weekday,"2,246"
April 2019,1X,Bus,Weekday,"2,190"
April 2019,28R,Bus,Weekday,"2,161"
April 2019,30X,Bus,Weekday,"2,111"
April 2019,38R,Bus,Weekday,"2,267"
April 2019,5R,Bus,Weekday,"2,244"
April 2019,8AX,Bus,Weekday,"2,208"
April 2019,8BX,Bus,Weekday,"2,378"
April 2019,9R,Bus,Weekday,"2,218"
April 2019,KBUS,Bus,Weekday,"2,189"
April 2019,LOWL,Bus,Weekday,"2,259"
April 2019,NBUS,Bus,Weekday,"2,347"
April 2019,NOWL,Bus,Weekday,"2,322"
April 2019,TBUS,Bus,Weekday,"2,107"
April 2019,CA,Cable Car,Weekday,"1,990"
April 2019,PH,Cable Car,Weekday,"2,074"
April 2019,PM,Cable Car,Weekday,"1,819"
April 2019,F,Light Rail,Weekday,"2,237"
April 2019,FBUS,Light Rail,Weekday,"2,162"
April 2019,J,Light Rail,Weekday,"2,234"
April 2019,K,Light Rail,Weekday,"2,171"
April 2019,L,Light Rail,Weekday,"2,309"
April 2019,M,Light Rail,Weekday,"2,032"
April 2019,N,Light Rail,Weekday,"2,255"
April 2019,T,Light Rail,Weekday,"2,255"
April 2019,1,Bus,Saturday,"2,396"
April 2019,12,Bus,Saturday,"2,376"
April 2019,14,Bus,Saturday,"2,375"
