Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
January 2019,1,Bus,Weekday,"1,703"
January 2019,12,Bus,Weekday,"1,702"
January 2019,14,Bus,Weekday,"1,703"
January 2019,15,Bus,Weekday,"1,891"
January 2019,18,Bus,Weekday,"1,663"
January 2019,19,Bus,Weekday,"1,908"
January 2019,2,Bus,Weekday,"1,568"
January 2019,22,Bus,Weekday,"1,656"
January 2019,23,Bus,Weekday,"1,700"
January 2019,24,Bus,Weekday,"1,940"
January 2019,25,Bus,Weekday,"1,705"
January 2019,27,Bus,Weekday,"1,839"
January 2019,28,Bus,Weekday,"1,677"
January 2019,29,Bus,Weekday,"1,798"
January 2019,30,Bus,Weekday,"1,736"
January 2019,31,Bus,Weekday,"1,673"
January 2019,33,Bus,Weekday,"1,830"
January 2019,35,Bus,Weekday,"1,773"
January 2019,36,Bus,Weekday,"1,853"
January 2019,37,Bus,Weekday,"1,761"
January 2019,38,Bus,Weekday,"1,692"
January 2019,39,Bus,Weekday,"1,778"
January 2019,43,Bus,Weekday,"1,802"
January 2019,44,Bus,Weekday,"1,882"
January 2019,45,Bus,Weekday,"1,642"
January 2019,48,Bus,Weekday,"1,806"
January 2019,49,Bus,Weekday,"1,693"
January 2019,5,Bus,Weekday,"1,675"
January 2019,52,Bus,Weekday,"1,752"
January 2019,54,Bus,Weekday,"2,164"
January 2019,55,Bus,Weekday,"1,627"
January 2019,56,Bus,Weekday,"1,883"
January 2019,57,Bus,Weekday,"1,761"
January 2019,58,Bus,Weekday,"1,568"
January 2019,6,Bus,Weekday,"1,751"
January 2019,66,Bus,Weekday,"1,741"
January 2019,67,Bus,Weekday,"1,815"
January 2019,7,Bus,Weekday,"1,756"
January 2019,8,Bus,Weekday,"1,691"
January 2019,9,Bus,Weekday,"1,670"
January 2019,90,Bus,Weekday,"1,560"
January 2019,91,Bus,Weekday,"1,808"
January 2019,14R,Bus,Weekday,"1,594"
January 2019,1X,Bus,Weekday,"1,526"
January 2019,28R,Bus,Weekday,"1,545"
January 2019,30X,Bus,Weekday,"1,508"
January 2019,38R,Bus,Weekday,"1,611"
January 2019,5R,Bus,Weekday,"1,605"
January 2019,8AX,Bus,Weekday,"1,646"
January 2019,8BX,Bus,Weekday,"1,728"
January 2019,9R,Bus,Weekday,"1,622"
January 2019,KBUS,Bus,Weekday,"1,572"
January 2019,LOWL,Bus,Weekday,"1,656"
January 2019,NBUS,Bus,Weekday,"1,707"
January 2019,NOWL,Bus,Weekday,"1,666"
January 2019,TBUS,Bus,Weekday,"1,493"
January 2019,CA,Cable Car,Weekday,"1,455"
January 2019,PH,Cable Car,Weekday,"1,500"
January 2019,PM,Cable Car,Weekday,"1,284"
January 2019,F,Light Rail,Weekday,"1,594"
January 2019,FBUS,Light Rail,Weekday,"1,545"
January 2019,J,Light Rail,Weekday,"1,604"
January 2019,K,Light Rail,Weekday,"1,557"
January 2019,L,Light Rail,Weekday,"1,658"
January 2019,M,Light Rail,Weekday,"1,473"
January 2019,N,Light Rail,Weekday,"1,603"
January 2019,T,Light Rail,Weekday,"1,610"
January 2019,1,Bus,Saturday,"1,678"
January 2019,12,Bus,Saturday,"1,776"
January 2019,14,Bus,Saturday,"1,720"
January 2019,15,Bus,Saturday,"1,869"
January 2019,18,Bus,Saturday,"1,689"
January 2019,19,Bus,Saturday,"2,015"
January 2019,2,Bus,Saturday,"1,593"
January 2019,22,Bus,Saturday,"1,780"
January 2019,23,Bus,Saturday,"1,754"
January 2019,24,Bus,Saturday,"1,997"
January 2019,25,Bus,Saturday,"1,848"
January 2019,27,Bus,Saturday,"1,964"
January 2019,28,Bus,Saturday,"1,818"
January 2019,29,Bus,Saturday,"1,844"
January 2019,30,Bus,Saturday,"1,806"
January 2019,31,Bus,Saturday,"1,743"
January 2019,33,Bus,Saturday,"1,804"
January 2019,35,Bus,Saturday,"1,892"
January 2019,36,Bus,Saturday,"1,888"
January 2019,37,Bus,Saturday,"1,905"
January 2019,38,Bus,Saturday,"1,770"
January 2019,39,Bus,Saturday,"1,840"
January 2019,43,Bus,Saturday,"1,854"
January 2019,44,Bus,Saturday,"1,866"
January 2019,45,Bus,Saturday,"1,697"
January 2019,48,Bus,Saturday,"1,991"
January 2019,49,Bus,Saturday,"1,758"
January 2019,5,Bus,Saturday,"1,720"
January 2019,52,Bus,Saturday,"1,830"
January 2019,54,Bus,Saturday,"2,308"
January 2019,55,Bus,Saturday,"1,730"
January 2019,56,Bus,Saturday,"1,903"
January 2019,57,Bus,Saturday,"1,754"
January 2019,58,Bus,Saturday,"1,644"
January 2019,6,Bus,Saturday,"1,782"
January 2019,66,Bus,Saturday,"1,787"
January 2019,67,Bus,Saturday,"1,948"
January 2019,7,Bus,Saturday,"1,809"
January 2019,8,Bus,Saturday,"1,760"
January 2019,9,Bus,Saturday,"1,653"
January 2019,90,Bus,Saturday,"1,520"
January 2019,91,Bus,Saturday,"1,868"
January 2019,14R,Bus,Saturday,"1,684"
January 2019,1X,Bus,Saturday,"1,622"
January 2019,28R,Bus,Saturday,"1,622"
January 2019,30X,Bus,Saturday,"1,588"
January 2019,38R,Bus,Saturday,"1,650"
January 2019,5R,Bus,Saturday,"1,651"
January 2019,8AX,Bus,Saturday,"1,564"
January 2019,8BX,Bus,Saturday,"1,830"
January 2019,9R,Bus,Saturday,"1,652"
January 2019,KBUS,Bus,Saturday,"1,662"
January 2019,LOWL,Bus,Saturday,"1,762"
January 2019,NBUS,Bus,Saturday,"1,752"
January 2019,NOWL,Bus,Saturday,"1,771"
January 2019,TBUS,Bus,Saturday,"1,511"
January 2019,CA,Cable Car,Saturday,"1,481"
January 2019,PH,Cable Car,Saturday,"1,564"
January 2019,PM,Cable Car,Saturday,"1,359"
January 2019,F,Light Rail,Saturday,"1,687"
January 2019,FBUS,Light Rail,Saturday,"1,631"
January 2019,J,Light Rail,Saturday,"1,664"
