Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
January 2020,1,Bus,Weekday,"1,680"
January 2020,12,Bus,Weekday,"1,651"
January 2020,14,Bus,Weekday,"1,653"
January 2020,15,Bus,Weekday,"1,582"
January 2020,18,Bus,Weekday,"1,621"
January 2020,19,Bus,Weekday,"1,756"
January 2020,2,Bus,Weekday,"1,910"
January 2020,22,Bus,Weekday,"1,814"
January 2020,23,Bus,Weekday,"1,800"
January 2020,24,Bus,Weekday,"1,560"
January 2020,25,Bus,Weekday,"1,733"
January 2020,27,Bus,Weekday,"1,707"
January 2020,28,Bus,Weekday,"1,670"
January 2020,CA,Cable Car,Weekday,"1,699"
January 2020,PH,Cable Car,Weekday,"1,771"
January 2020,PM,Cable Car,Weekday,"1,673"
January 2020,F,Light Rail,Weekday,"1,688"
January 2020,FBUS,Light Rail,Weekday,"1,636"
January 2020,J,Light Rail,Weekday,"1,702"
January 2020,K,Light Rail,Weekday,"1,586"
January 2020,L,Light Rail,Weekday,"1,671"
January 2020,M,Light Rail,Weekday,"1,792"
January 2020,N,Light Rail,Weekday,"1,625"
January 2020,T,Light Rail,Weekday,"1,691"
January 2020,14R,Bus,Weekday,"1,802"
January 2020,1X,Bus,Weekday,"1,752"
January 2020,28R,Bus,Weekday,"1,783"
January 2020,29,Bus,Weekday,"1,642"
January 2020,30,Bus,Weekday,"1,816"
January 2020,30X,Bus,Weekday,"1,561"
January 2020,31,Bus,Weekday,"1,700"
January 2020,33,Bus,Weekday,"1,932"
January 2020,35,Bus,Weekday,"1,748"
January 2020,36,Bus,Weekday,"1,833"
January 2020,37,Bus,Weekday,"1,798"
January 2020,38,Bus,Weekday,"1,983"
January 2020,38R,Bus,Weekday,"1,758"
January 2020,39,Bus,Weekday,"1,799"
January 2020,43,Bus,Weekday,"1,540"
January 2020,44,Bus,Weekday,"1,736"
