Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
January 2019,1,Bus,Weekday,"2,186"
January 2019,12,Bus,Weekday,"2,140"
January 2019,14,Bus,Weekday,"2,115"
January 2019,15,Bus,Weekday,"2,168"
January 2019,18,Bus,Weekday,"2,159"
January 2019,19,Bus,Weekday,"2,162"
January 2019,2,Bus,Weekday,"2,142"
January 2019,22,Bus,Weekday,"2,202"
January 2019,23,Bus,Weekday,"2,143"
January 2019,24,Bus,Weekday,"2,184"
January 2019,25,Bus,Weekday,"2,187"
January 2019,27,Bus,Weekday,"2,129"
January 2019,28,Bus,Weekday,"2,182"
January 2019,CA,Cable Car,Weekday,"2,143"
January 2019,PH,Cable Car,Weekday,"2,181"
January 2019,PM,Cable Car,Weekday,"2,183"
January 2019,F,Light Rail,Weekday,"2,154"
January 2019,FBUS,Light Rail,Weekday,"2,140"
January 2019,J,Light Rail,Weekday,"2,202"
January 2019,K,Light Rail,Weekday,"2,143"
January 2019,L,Light Rail,Weekday,"2,165"
January 2019,M,Light Rail,Weekday,"2,135"
January 2019,N,Light Rail,Weekday,"2,118"
January 2019,T,Light Rail,Weekday,"2,150"
January 2019,14R,Bus,Weekday,"2,181"
January 2019,1X,Bus,Weekday,"2,182"
January 2019,28R,Bus,Weekday,"2,169"
January 2019,29,Bus,Weekday,"2,159"
January 2019,30,Bus,Weekday,"2,149"
January 2019,30X,Bus,Weekday,"2,171"
January 2019,31,Bus,Weekday,"2,171"
January 2019,33,Bus,Weekday,"2,124"
January 2019,35,Bus,Weekday,"2,163"
January 2019,36,Bus,Weekday,"2,118"
January 2019,37,Bus,Weekday,"2,149"
January 2019,38,Bus,Weekday,"2,104"
January 2019,38R,Bus,Weekday,"2,206"
January 2019,39,Bus,Weekday,"2,126"
January 2019,43,Bus,Weekday,"2,159"
January 2019,44,Bus,Weekday,"2,170"
January 2019,1,Bus,Saturday,"1,687"
January 2019,12,Bus,Saturday,"1,670"
January 2019,14,Bus,Saturday,"1,643"
January 2019,15,Bus,Saturday,"1,588"
January 2019,18,Bus,Saturday,"1,660"
January 2019,19,Bus,Saturday,"1,644"
January 2019,2,Bus,Saturday,"1,620"
January 2019,22,Bus,Saturday,"1,640"
January 2019,23,Bus,Saturday,"1,608"
January 2019,24,Bus,Saturday,"1,604"
January 2019,25,Bus,Saturday,"1,666"
January 2019,27,Bus,Saturday,"1,623"
January 2019,28,Bus,Saturday,"1,703"
January 2019,CA,Cable Car,Saturday,"1,662"
January 2019,PH,Cable Car,Saturday,"1,652"
January 2019,PM,Cable Car,Saturday,"1,684"
January 2019,F,Light Rail,Saturday,"1,592"
January 2019,FBUS,Light Rail,Saturday,"1,571"
January 2019,J,Light Rail,Saturday,"1,618"
January 2019,K,Light Rail,Saturday,"1,732"
January 2019,L,Light Rail,Saturday,"1,548"
January 2019,M,Light Rail,Saturday,"1,758"
January 2019,N,Light Rail,Saturday,"1,644"
January 2019,T,Light Rail,Saturday,"1,677"
January 2019,14R,Bus,Saturday,"1,685"
January 2019,1X,Bus,Saturday,"1,676"
January 2019,28R,Bus,Saturday,"1,667"
January 2019,29,Bus,Saturday,"1,628"
January 2019,30,Bus,Saturday,"1,608"
January 2019,30X,Bus,Saturday,"1,604"
January 2019,31,Bus,Saturday,"1,716"
January 2019,33,Bus,Saturday,"1,658"
January 2019,35,Bus,Saturday,"1,636"
January 2019,36,Bus,Saturday,"1,642"
January 2019,37,Bus,Saturday,"1,694"
January 2019,38,Bus,Saturday,"1,625"
January 2019,38R,Bus,Saturday,"1,695"
January 2019,39,Bus,Saturday,"1,637"
January 2019,43,Bus,Saturday,"1,652"
January 2019,44,Bus,Saturday,"1,668"
January 2019,1,Bus,Sunday,"1,261"
January 2019,12,Bus,Sunday,"1,233"
January 2019,14,Bus,Sunday,"1,269"
January 2019,15,Bus,Sunday,"1,212"
January 2019,18,Bus,Sunday,"1,277"
January 2019,19,Bus,Sunday,"1,289"
January 2019,2,Bus,Sunday,"1,252"
January 2019,22,Bus,Sunday,"1,288"
January 2019,23,Bus,Sunday,"1,274"
January 2019,24,Bus,Sunday,"1,232"
January 2019,25,Bus,Sunday,"1,238"
January 2019,27,Bus,Sunday,"1,284"
January 2019,28,Bus,Sunday,"1,280"
January 2019,CA,Cable Car,Sunday,"1,251"
January 2019,PH,Cable Car,Sunday,"1,271"
January 2019,PM,Cable Car,Sunday,"1,214"
January 2019,F,Light Rail,Sunday,"1,234"
January 2019,FBUS,Light Rail,Sunday,"1,278"
January 2019,J,Light Rail,Sunday,"1,276"
January 2019,K,Light Rail,Sunday,"1,249"
January 2019,L,Light Rail,Sunday,"1,281"
January 2019,M,Light Rail,Sunday,"1,284"
January 2019,N,Light Rail,Sunday,"1,237"
January 2019,T,Light Rail,Sunday,"1,271"
January 2019,14R,Bus,Sunday,"1,264"
January 2019,1X,Bus,Sunday,"1,262"
January 2019,28R,Bus,Sunday,"1,340"
January 2019,29,Bus,Sunday,"1,253"
January 2019,30,Bus,Sunday,"1,329"
January 2019,30X,Bus,Sunday,"1,255"
January 2019,31,Bus,Sunday,"1,277"
January 2019,33,Bus,Sunday,"1,200"
January 2019,35,Bus,Sunday,"1,278"
January 2019,36,Bus,Sunday,"1,293"
January 2019,37,Bus,Sunday,"1,279"
January 2019,38,Bus,Sunday,"1,244"
January 2019,38R,Bus,Sunday,"1,269"
January 2019,39,Bus,Sunday,"1,306"
January 2019,43,Bus,Sunday,"1,219"
January 2019,44,Bus,Sunday,"1,219"
