Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
July 2019,1,Bus,Weekday,"2,763"
July 2019,12,Bus,Weekday,"2,802"
July 2019,14,Bus,Weekday,"2,734"
July 2019,15,Bus,Weekday,"2,721"
July 2019,18,Bus,Weekday,"2,801"
July 2019,19,Bus,Weekday,"2,742"
July 2019,2,Bus,Weekday,"2,742"
July 2019,22,Bus,Weekday,"2,782"
July 2019,23,Bus,Weekday,"2,744"
July 2019,24,Bus,Weekday,"2,763"
July 2019,25,Bus,Weekday,"2,723"
July 2019,27,Bus,Weekday,"2,761"
July 2019,28,Bus,Weekday,"2,750"
July 2019,CA,Cable Car,Weekday,"2,784"
July 2019,PH,Cable Car,Weekday,"2,788"
July 2019,PM,Cable Car,Weekday,"2,731"
July 2019,F,Light Rail,Weekday,"2,698"
July 2019,FBUS,Light Rail,Weekday,"2,770"
July 2019,J,Light Rail,Weekday,"2,760"
July 2019,K,Light Rail,Weekday,"2,694"
July 2019,L,Light Rail,Weekday,"2,734"
July 2019,M,Light Rail,Weekday,"2,740"
July 2019,N,Light Rail,Weekday,"2,743"
July 2019,T,Light Rail,Weekday,"2,729"
July 2019,14R,Bus,Weekday,"2,782"
July 2019,1X,Bus,Weekday,"2,777"
July 2019,28R,Bus,Weekday,"2,734"
July 2019,29,Bus,Weekday,"2,733"
July 2019,30,Bus,Weekday,"2,802"
July 2019,30X,Bus,Weekday,"2,733"
July 2019,31,Bus,Weekday,"2,785"
July 2019,33,Bus,Weekday,"2,777"
July 2019,35,Bus,Weekday,"2,755"
July 2019,36,Bus,Weekday,"2,771"
July 2019,37,Bus,Weekday,"2,719"
July 2019,38,Bus,Weekday,"2,808"
July 2019,38R,Bus,Weekday,"2,831"
July 2019,39,Bus,Weekday,"2,790"
July 2019,43,Bus,Weekday,"2,730"
July 2019,44,Bus,Weekday,"2,790"
July 2019,1,Bus,Saturday,"1,868"
July 2019,12,Bus,Saturday,"1,935"
July 2019,14,Bus,Saturday,"1,892"
July 2019,15,Bus,Saturday,"1,810"
July 2019,18,Bus,Saturday,"1,865"
July 2019,19,Bus,Saturday,"1,824"
July 2019,2,Bus,Saturday,"1,822"
July 2019,22,Bus,Saturday,"1,921"
July 2019,23,Bus,Saturday,"1,816"
July 2019,24,Bus,Saturday,"1,923"
July 2019,25,Bus,Saturday,"1,923"
July 2019,27,Bus,Saturday,"1,887"
July 2019,28,Bus,Saturday,"1,908"
July 2019,CA,Cable Car,Saturday,"1,851"
July 2019,PH,Cable Car,Saturday,"1,944"
July 2019,PM,Cable Car,Saturday,"1,830"
July 2019,F,Light Rail,Saturday,"1,887"
July 2019,FBUS,Light Rail,Saturday,"1,893"
July 2019,J,Light Rail,Saturday,"1,898"
July 2019,K,Light Rail,Saturday,"1,920"
July 2019,L,Light Rail,Saturday,"1,951"
July 2019,M,Light Rail,Saturday,"1,906"
July 2019,N,Light Rail,Saturday,"1,856"
July 2019,T,Light Rail,Saturday,"1,934"
July 2019,14R,Bus,Saturday,"1,840"
July 2019,1X,Bus,Saturday,"1,844"
July 2019,28R,Bus,Saturday,"1,858"
July 2019,29,Bus,Saturday,"1,809"
July 2019,30,Bus,Saturday,"1,928"
July 2019,30X,Bus,Saturday,"1,902"
July 2019,31,Bus,Saturday,"1,848"
July 2019,33,Bus,Saturday,"1,802"
July 2019,35,Bus,Saturday,"1,879"
July 2019,36,Bus,Saturday,"1,864"
July 2019,37,Bus,Saturday,"1,896"
July 2019,38,Bus,Saturday,"1,845"
July 2019,38R,Bus,Saturday,"1,949"
July 2019,39,Bus,Saturday,"1,879"
July 2019,43,Bus,Saturday,"1,844"
July 2019,44,Bus,Saturday,"1,837"
July 2019,1,Bus,Sunday,"1,472"
July 2019,12,Bus,Sunday,"1,393"
July 2019,14,Bus,Sunday,"1,404"
July 2019,15,Bus,Sunday,"1,428"
July 2019,18,Bus,Sunday,"1,463"
July 2019,19,Bus,Sunday,"1,456"
July 2019,2,Bus,Sunday,"1,465"
July 2019,22,Bus,Sunday,"1,458"
July 2019,23,Bus,Sunday,"1,491"
July 2019,24,Bus,Sunday,"1,434"
July 2019,25,Bus,Sunday,"1,470"
July 2019,27,Bus,Sunday,"1,413"
July 2019,28,Bus,Sunday,"1,442"
July 2019,CA,Cable Car,Sunday,"1,523"
July 2019,PH,Cable Car,Sunday,"1,457"
July 2019,PM,Cable Car,Sunday,"1,456"
July 2019,F,Light Rail,Sunday,"1,496"
July 2019,FBUS,Light Rail,Sunday,"1,426"
July 2019,J,Light Rail,Sunday,"1,483"
July 2019,K,Light Rail,Sunday,"1,408"
July 2019,L,Light Rail,Sunday,"1,463"
July 2019,M,Light Rail,Sunday,"1,436"
July 2019,N,Light Rail,Sunday,"1,484"
July 2019,T,Light Rail,Sunday,"1,491"
July 2019,14R,Bus,Sunday,"1,506"
July 2019,1X,Bus,Sunday,"1,465"
July 2019,28R,Bus,Sunday,"1,466"
July 2019,29,Bus,Sunday,"1,405"
July 2019,30,Bus,Sunday,"1,456"
July 2019,30X,Bus,Sunday,"1,505"
July 2019,31,Bus,Sunday,"1,446"
July 2019,33,Bus,Sunday,"1,521"
July 2019,35,Bus,Sunday,"1,562"
July 2019,36,Bus,Sunday,"1,468"
July 2019,37,Bus,Sunday,"1,513"
July 2019,38,Bus,Sunday,"1,410"
July 2019,38R,Bus,Sunday,"1,465"
July 2019,39,Bus,Sunday,"1,447"
July 2019,43,Bus,Sunday,"1,465"
July 2019,44,Bus,Sunday,"1,486"
