Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
December 2019,1,Bus,Sunday,"1,203"
December 2019,12,Bus,Sunday,"1,157"
December 2019,14,Bus,Sunday,"1,219"
December 2019,15,Bus,Sunday,"1,238"
December 2019,18,Bus,Sunday,"1,219"
December 2019,19,Bus,Sunday,"1,189"
December 2019,2,Bus,Sunday,"1,218"
December 2019,22,Bus,Sunday,"1,203"
December 2019,23,Bus,Sunday,"1,238"
December 2019,24,Bus,Sunday,"1,268"
December 2019,25,Bus,Sunday,"1,221"
December 2019,27,Bus,Sunday,"1,190"
December 2019,28,Bus,Sunday,"1,170"
December 2019,CA,Cable Car,Sunday,"1,241"
December 2019,PH,Cable Car,Sunday,"1,178"
December 2019,PM,Cable Car,Sunday,"1,196"
December 2019,F,Light Rail,Sunday,"1,177"
December 2019,FBUS,Light Rail,Sunday,"1,228"
December 2019,J,Light Rail,Sunday,"1,195"
December 2019,K,Light Rail,Sunday,"1,182"
December 2019,L,Light Rail,Sunday,"1,207"
December 2019,M,Light Rail,Sunday,"1,241"
December 2019,N,Light Rail,Sunday,"1,198"
December 2019,T,Light Rail,Sunday,"1,178"
December 2019,14R,Bus,Sunday,"1,215"
December 2019,1X,Bus,Sunday,"1,245"
December 2019,28R,Bus,Sunday,"1,173"
December 2019,29,Bus,Sunday,"1,212"
December 2019,30,Bus,Sunday,"1,199"
December 2019,30X,Bus,Sunday,"1,210"
December 2019,31,Bus,Sunday,"1,184"
December 2019,33,Bus,Sunday,"1,217"
December 2019,35,Bus,Sunday,"1,191"
December 2019,36,Bus,Sunday,"1,202"
December 2019,37,Bus,Sunday,"1,175"
December 2019,38,Bus,Sunday,"1,196"
December 2019,38R,Bus,Sunday,"1,215"
December 2019,39,Bus,Sunday,"1,234"
December 2019,43,Bus,Sunday,"1,156"
December 2019,44,Bus,Sunday,"1,247"
December 2019,1,Bus,Weekday,"2,088"
December 2019,12,Bus,Weekday,"2,148"
December 2019,14,Bus,Weekday,"2,132"
December 2019,15,Bus,Weekday,"2,114"
December 2019,18,Bus,Weekday,"2,163"
December 2019,19,Bus,Weekday,"2,167"
December 2019,2,Bus,Weekday,"2,133"
December 2019,22,Bus,Weekday,"2,108"
December 2019,23,Bus,Weekday,"2,152"
December 2019,24,Bus,Weekday,"2,099"
December 2019,25,Bus,Weekday,"2,126"
December 2019,27,Bus,Weekday,"2,182"
December 2019,28,Bus,Weekday,"2,122"
December 2019,CA,Cable Car,Weekday,"2,123"
December 2019,PH,Cable Car,Weekday,"2,121"
December 2019,PM,Cable Car,Weekday,"2,137"
December 2019,F,Light Rail,Weekday,"2,122"
December 2019,FBUS,Light Rail,Weekday,"2,143"
December 2019,J,Light Rail,Weekday,"2,131"
December 2019,K,Light Rail,Weekday,"2,089"
December 2019,L,Light Rail,Weekday,"2,133"
December 2019,M,Light Rail,Weekday,"2,156"
December 2019,N,Light Rail,Weekday,"2,126"
December 2019,T,Light Rail,Weekday,"2,166"
December 2019,14R,Bus,Weekday,"2,174"
December 2019,1X,Bus,Weekday,"2,089"
December 2019,28R,Bus,Weekday,"2,130"
December 2019,29,Bus,Weekday,"2,128"
December 2019,30,Bus,Weekday,"2,120"
December 2019,30X,Bus,Weekday,"2,116"
December 2019,31,Bus,Weekday,"2,157"
December 2019,33,Bus,Weekday,"2,108"
December 2019,35,Bus,Weekday,"2,149"
December 2019,36,Bus,Weekday,"2,159"
December 2019,37,Bus,Weekday,"2,152"
December 2019,38,Bus,Weekday,"2,138"
December 2019,38R,Bus,Weekday,"2,134"
December 2019,39,Bus,Weekday,"2,119"
December 2019,43,Bus,Weekday,"2,147"
December 2019,44,Bus,Weekday,"2,126"
December 2019,1,Bus,Saturday,"1,348"
December 2019,12,Bus,Saturday,"1,359"
December 2019,14,Bus,Saturday,"1,408"
December 2019,15,Bus,Saturday,"1,370"
December 2019,18,Bus,Saturday,"1,367"
December 2019,19,Bus,Saturday,"1,370"
December 2019,2,Bus,Saturday,"1,393"
December 2019,22,Bus,Saturday,"1,362"
December 2019,23,Bus,Saturday,"1,316"
December 2019,24,Bus,Saturday,"1,324"
December 2019,25,Bus,Saturday,"1,392"
December 2019,27,Bus,Saturday,"1,347"
December 2019,28,Bus,Saturday,"1,414"
December 2019,CA,Cable Car,Saturday,"1,338"
December 2019,PH,Cable Car,Saturday,"1,357"
December 2019,PM,Cable Car,Saturday,"1,390"
December 2019,F,Light Rail,Saturday,"1,304"
December 2019,FBUS,Light Rail,Saturday,"1,332"
December 2019,J,Light Rail,Saturday,"1,379"
December 2019,K,Light Rail,Saturday,"1,382"
December 2019,L,Light Rail,Saturday,"1,416"
December 2019,M,Light Rail,Saturday,"1,330"
December 2019,N,Light Rail,Saturday,"1,398"
December 2019,T,Light Rail,Saturday,"1,335"
December 2019,14R,Bus,Saturday,"1,349"
December 2019,1X,Bus,Saturday,"1,406"
December 2019,28R,Bus,Saturday,"1,432"
December 2019,29,Bus,Saturday,"1,326"
December 2019,30,Bus,Saturday,"1,397"
December 2019,30X,Bus,Saturday,"1,434"
December 2019,31,Bus,Saturday,"1,443"
December 2019,33,Bus,Saturday,"1,350"
December 2019,35,Bus,Saturday,"1,322"
December 2019,36,Bus,Saturday,"1,376"
December 2019,37,Bus,Saturday,"1,350"
December 2019,38,Bus,Saturday,"1,431"
December 2019,38R,Bus,Saturday,"1,370"
December 2019,39,Bus,Saturday,"1,292"
December 2019,43,Bus,Saturday,"1,381"
December 2019,44,Bus,Saturday,"1,320"
