Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
April 2019,1,Bus,Weekday,"2,362"
April 2019,12,Bus,Weekday,"2,376"
April 2019,14,Bus,Weekday,"2,409"
April 2019,15,Bus,Weekday,"2,352"
April 2019,18,Bus,Weekday,"2,377"
April 2019,19,Bus,Weekday,"2,380"
April 2019,2,Bus,Weekday,"2,369"
April 2019,22,Bus,Weekday,"2,362"
April 2019,23,Bus,Weekday,"2,383"
April 2019,24,Bus,Weekday,"2,411"
April 2019,25,Bus,Weekday,"2,344"
April 2019,27,Bus,Weekday,"2,378"
April 2019,28,Bus,Weekday,"2,390"
April 2019,CA,Cable Car,Weekday,"2,382"
April 2019,PH,Cable Car,Weekday,"2,369"
April 2019,PM,Cable Car,Weekday,"2,418"
April 2019,F,Light Rail,Weekday,"2,367"
April 2019,FBUS,Light Rail,Weekday,"2,368"
April 2019,J,Light Rail,Weekday,"2,339"
April 2019,K,Light Rail,Weekday,"2,360"
April 2019,L,Light Rail,Weekday,"2,358"
April 2019,M,Light Rail,Weekday,"2,364"
April 2019,N,Light Rail,Weekday,"2,362"
April 2019,T,Light Rail,Weekday,"2,389"
April 2019,14R,Bus,Weekday,"2,396"
April 2019,1X,Bus,Weekday,"2,363"
April 2019,28R,Bus,Weekday,"2,403"
April 2019,29,Bus,Weekday,"2,384"
April 2019,30,Bus,Weekday,"2,384"
April 2019,30X,Bus,Weekday,"2,378"
April 2019,31,Bus,Weekday,"2,361"
April 2019,33,Bus,Weekday,"2,394"
April 2019,35,Bus,Weekday,"2,371"
April 2019,36,Bus,Weekday,"2,342"
April 2019,37,Bus,Weekday,"2,368"
April 2019,38,Bus,Weekday,"2,327"
April 2019,38R,Bus,Weekday,"2,406"
April 2019,39,Bus,Weekday,"2,432"
April 2019,43,Bus,Weekday,"2,402"
April 2019,44,Bus,Weekday,"2,358"
April 2019,1,Bus,Saturday,"1,727"
April 2019,12,Bus,Saturday,"1,760"
April 2019,14,Bus,Saturday,"1,744"
April 2019,15,Bus,Saturday,"1,700"
April 2019,18,Bus,Saturday,"1,742"
April 2019,19,Bus,Saturday,"1,688"
April 2019,2,Bus,Saturday,"1,667"
April 2019,22,Bus,Saturday,"1,643"
April 2019,23,Bus,Saturday,"1,682"
April 2019,24,Bus,Saturday,"1,758"
April 2019,25,Bus,Saturday,"1,670"
April 2019,27,Bus,Saturday,"1,767"
April 2019,28,Bus,Saturday,"1,722"
April 2019,CA,Cable Car,Saturday,"1,752"
April 2019,PH,Cable Car,Saturday,"1,690"
April 2019,PM,Cable Car,Saturday,"1,739"
April 2019,F,Light Rail,Saturday,"1,632"
April 2019,FBUS,Light Rail,Saturday,"1,746"
April 2019,J,Light Rail,Saturday,"1,724"
April 2019,K,Light Rail,Saturday,"1,708"
April 2019,L,Light Rail,Saturday,"1,784"
April 2019,M,Light Rail,Saturday,"1,715"
April 2019,N,Light Rail,Saturday,"1,729"
April 2019,T,Light Rail,Saturday,"1,724"
April 2019,14R,Bus,Saturday,"1,743"
April 2019,1X,Bus,Saturday,"1,706"
April 2019,28R,Bus,Saturday,"1,705"
April 2019,29,Bus,Saturday,"1,682"
April 2019,30,Bus,Saturday,"1,719"
April 2019,30X,Bus,Saturday,"1,707"
April 2019,31,Bus,Saturday,"1,693"
April 2019,33,Bus,Saturday,"1,749"
April 2019,35,Bus,Saturday,"1,752"
April 2019,36,Bus,Saturday,"1,620"
April 2019,37,Bus,Saturday,"1,701"
April 2019,38,Bus,Saturday,"1,772"
April 2019,38R,Bus,Saturday,"1,783"
April 2019,39,Bus,Saturday,"1,680"
April 2019,43,Bus,Saturday,"1,712"
April 2019,44,Bus,Saturday,"1,677"
April 2019,1,Bus,Sunday,"1,375"
April 2019,12,Bus,Sunday,"1,374"
April 2019,14,Bus,Sunday,"1,312"
April 2019,15,Bus,Sunday,"1,300"
April 2019,18,Bus,Sunday,"1,372"
April 2019,19,Bus,Sunday,"1,404"
April 2019,2,Bus,Sunday,"1,316"
April 2019,22,Bus,Sunday,"1,354"
April 2019,23,Bus,Sunday,"1,348"
April 2019,24,Bus,Sunday,"1,375"
April 2019,25,Bus,Sunday,"1,356"
April 2019,27,Bus,Sunday,"1,356"
April 2019,28,Bus,Sunday,"1,366"
April 2019,CA,Cable Car,Sunday,"1,354"
April 2019,PH,Cable Car,Sunday,"1,319"
April 2019,PM,Cable Car,Sunday,"1,308"
April 2019,F,Light Rail,Sunday,"1,416"
April 2019,FBUS,Light Rail,Sunday,"1,372"
April 2019,J,Light Rail,Sunday,"1,357"
April 2019,K,Light Rail,Sunday,"1,364"
April 2019,L,Light Rail,Sunday,"1,354"
April 2019,M,Light Rail,Sunday,"1,350"
April 2019,N,Light Rail,Sunday,"1,339"
April 2019,T,Light Rail,Sunday,"1,369"
April 2019,14R,Bus,Sunday,"1,352"
April 2019,1X,Bus,Sunday,"1,362"
April 2019,28R,Bus,Sunday,"1,365"
April 2019,29,Bus,Sunday,"1,372"
April 2019,30,Bus,Sunday,"1,305"
April 2019,30X,Bus,Sunday,"1,348"
April 2019,31,Bus,Sunday,"1,344"
April 2019,33,Bus,Sunday,"1,345"
April 2019,35,Bus,Sunday,"1,336"
April 2019,36,Bus,Sunday,"1,352"
April 2019,37,Bus,Sunday,"1,360"
April 2019,38,Bus,Sunday,"1,304"
April 2019,38R,Bus,Sunday,"1,351"
April 2019,39,Bus,Sunday,"1,358"
April 2019,43,Bus,Sunday,"1,352"
April 2019,44,Bus,Sunday,"1,352"
