Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
September 2019,1,Bus,Sunday,"1,783"
September 2019,12,Bus,Sunday,"1,747"
September 2019,14,Bus,Sunday,"1,775"
September 2019,15,Bus,Sunday,"1,840"
September 2019,18,Bus,Sunday,"1,850"
September 2019,19,Bus,Sunday,"1,844"
September 2019,2,Bus,Sunday,"1,833"
September 2019,22,Bus,Sunday,"1,798"
September 2019,23,Bus,Sunday,"1,744"
September 2019,24,Bus,Sunday,"1,823"
September 2019,25,Bus,Sunday,"1,805"
September 2019,27,Bus,Sunday,"1,887"
September 2019,28,Bus,Sunday,"1,774"
September 2019,CA,Cable Car,Sunday,"1,785"
September 2019,PH,Cable Car,Sunday,"1,757"
September 2019,PM,Cable Car,Sunday,"1,884"
September 2019,F,Light Rail,Sunday,"1,869"
September 2019,FBUS,Light Rail,Sunday,"1,773"
September 2019,J,Light Rail,Sunday,"1,849"
September 2019,K,Light Rail,Sunday,"1,818"
September 2019,L,Light Rail,Sunday,"1,844"
September 2019,M,Light Rail,Sunday,"1,801"
September 2019,N,Light Rail,Sunday,"1,757"
September 2019,T,Light Rail,Sunday,"1,801"
September 2019,14R,Bus,Sunday,"1,862"
September 2019,1X,Bus,Sunday,"1,780"
September 2019,28R,Bus,Sunday,"1,801"
September 2019,29,Bus,Sunday,"1,825"
September 2019,30,Bus,Sunday,"1,831"
September 2019,30X,Bus,Sunday,"1,847"
September 2019,31,Bus,Sunday,"1,769"
September 2019,33,Bus,Sunday,"1,786"
September 2019,35,Bus,Sunday,"1,778"
September 2019,36,Bus,Sunday,"1,794"
September 2019,37,Bus,Sunday,"1,752"
September 2019,38,Bus,Sunday,"1,846"
September 2019,38R,Bus,Sunday,"1,786"
September 2019,39,Bus,Sunday,"1,836"
September 2019,43,Bus,Sunday,"1,743"
September 2019,44,Bus,Sunday,"1,765"
September 2019,1,Bus,Weekday,"3,070"
September 2019,12,Bus,Weekday,"3,098"
September 2019,14,Bus,Weekday,"3,130"
September 2019,15,Bus,Weekday,"3,103"
September 2019,18,Bus,Weekday,"3,106"
September 2019,19,Bus,Weekday,"3,102"
September 2019,2,Bus,Weekday,"3,107"
September 2019,22,Bus,Weekday,"3,040"
September 2019,23,Bus,Weekday,"3,083"
September 2019,24,Bus,Weekday,"3,048"
September 2019,25,Bus,Weekday,"3,124"
September 2019,27,Bus,Weekday,"3,094"
September 2019,28,Bus,Weekday,"3,062"
September 2019,CA,Cable Car,Weekday,"3,100"
September 2019,PH,Cable Car,Weekday,"3,124"
September 2019,PM,Cable Car,Weekday,"3,023"
September 2019,F,Light Rail,Weekday,"3,068"
September 2019,FBUS,Light Rail,Weekday,"3,129"
September 2019,J,Light Rail,Weekday,"3,065"
September 2019,K,Light Rail,Weekday,"3,058"
September 2019,L,Light Rail,Weekday,"3,038"
September 2019,M,Light Rail,Weekday,"3,070"
September 2019,N,Light Rail,Weekday,"3,105"
September 2019,T,Light Rail,Weekday,"3,103"
September 2019,14R,Bus,Weekday,"3,059"
September 2019,1X,Bus,Weekday,"3,121"
September 2019,28R,Bus,Weekday,"3,089"
September 2019,29,Bus,Weekday,"3,076"
September 2019,30,Bus,Weekday,"3,119"
September 2019,30X,Bus,Weekday,"3,129"
September 2019,31,Bus,Weekday,"3,097"
September 2019,33,Bus,Weekday,"3,093"
September 2019,35,Bus,Weekday,"3,119"
September 2019,36,Bus,Weekday,"3,094"
September 2019,37,Bus,Weekday,"3,051"
September 2019,38,Bus,Weekday,"3,097"
September 2019,38R,Bus,Weekday,"3,068"
September 2019,39,Bus,Weekday,"3,130"
September 2019,43,Bus,Weekday,"3,103"
September 2019,44,Bus,Weekday,"3,052"
September 2019,1,Bus,Saturday,"2,031"
September 2019,12,Bus,Saturday,"2,028"
September 2019,14,Bus,Saturday,"2,057"
September 2019,15,Bus,Saturday,"2,032"
September 2019,18,Bus,Saturday,"2,033"
September 2019,19,Bus,Saturday,"2,019"
September 2019,2,Bus,Saturday,"2,100"
September 2019,22,Bus,Saturday,"1,983"
September 2019,23,Bus,Saturday,"2,102"
September 2019,24,Bus,Saturday,"2,116"
September 2019,25,Bus,Saturday,"2,132"
September 2019,27,Bus,Saturday,"2,004"
September 2019,28,Bus,Saturday,"2,073"
September 2019,CA,Cable Car,Saturday,"2,099"
September 2019,PH,Cable Car,Saturday,"2,030"
September 2019,PM,Cable Car,Saturday,"2,100"
September 2019,F,Light Rail,Saturday,"2,058"
September 2019,FBUS,Light Rail,Saturday,"2,110"
September 2019,J,Light Rail,Saturday,"2,189"
September 2019,K,Light Rail,Saturday,"2,113"
September 2019,L,Light Rail,Saturday,"2,096"
September 2019,M,Light Rail,Saturday,"2,010"
September 2019,N,Light Rail,Saturday,"2,167"
September 2019,T,Light Rail,Saturday,"2,076"
September 2019,14R,Bus,Saturday,"2,092"
September 2019,1X,Bus,Saturday,"2,130"
September 2019,28R,Bus,Saturday,"2,083"
September 2019,29,Bus,Saturday,"2,054"
September 2019,30,Bus,Saturday,"2,050"
September 2019,30X,Bus,Saturday,"2,036"
September 2019,31,Bus,Saturday,"2,132"
September 2019,33,Bus,Saturday,"2,130"
September 2019,35,Bus,Saturday,"2,067"
September 2019,36,Bus,Saturday,"2,090"
September 2019,37,Bus,Saturday,"2,068"
September 2019,38,Bus,Saturday,"2,139"
September 2019,38R,Bus,Saturday,"2,110"
September 2019,39,Bus,Saturday,"2,056"
September 2019,43,Bus,Saturday,"2,057"
September 2019,44,Bus,Saturday,"2,039"
