Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
December 2019,1,Bus,Sunday,"1,128"
December 2019,12,Bus,Sunday,"1,143"
December 2019,14,Bus,Sunday,"1,180"
December 2019,15,Bus,Sunday,"1,128"
December 2019,18,Bus,Sunday,"1,157"
December 2019,19,Bus,Sunday,"1,146"
December 2019,2,Bus,Sunday,"1,119"
December 2019,22,Bus,Sunday,"1,169"
December 2019,23,Bus,Sunday,"1,132"
December 2019,24,Bus,Sunday,"1,120"
December 2019,25,Bus,Sunday,"1,164"
December 2019,27,Bus,Sunday,"1,149"
December 2019,28,Bus,Sunday,"1,146"
December 2019,29,Bus,Sunday,"1,155"
December 2019,30,Bus,Sunday,"1,143"
December 2019,31,Bus,Sunday,"1,128"
December 2019,33,Bus,Sunday,"1,132"
December 2019,35,Bus,Sunday,"1,148"
December 2019,36,Bus,Sunday,"1,120"
December 2019,37,Bus,Sunday,"1,094"
December 2019,38,Bus,Sunday,"1,151"
December 2019,39,Bus,Sunday,"1,138"
December 2019,43,Bus,Sunday,"1,122"
December 2019,44,Bus,Sunday,"1,141"
December 2019,45,Bus,Sunday,"1,152"
December 2019,48,Bus,Sunday,"1,147"
December 2019,49,Bus,Sunday,"1,138"
December 2019,5,Bus,Sunday,"1,143"
December 2019,52,Bus,Sunday,"1,119"
December 2019,54,Bus,Sunday,"1,111"
December 2019,55,Bus,Sunday,"1,151"
December 2019,56,Bus,Sunday,"1,131"
December 2019,57,Bus,Sunday,"1,137"
December 2019,58,Bus,Sunday,"1,124"
December 2019,6,Bus,Sunday,"1,138"
December 2019,66,Bus,Sunday,"1,176"
December 2019,67,Bus,Sunday,"1,107"
December 2019,7,Bus,Sunday,"1,146"
December 2019,8,Bus,Sunday,"1,156"
December 2019,9,Bus,Sunday,"1,122"
December 2019,90,Bus,Sunday,"1,156"
December 2019,91,Bus,Sunday,"1,163"
December 2019,14R,Bus,Sunday,"1,110"
December 2019,1X,Bus,Sunday,"1,146"
December 2019,28R,Bus,Sunday,"1,135"
December 2019,30X,Bus,Sunday,"1,163"
December 2019,38R,Bus,Sunday,"1,173"
December 2019,5R,Bus,Sunday,"1,137"
December 2019,8AX,Bus,Sunday,"1,126"
December 2019,8BX,Bus,Sunday,"1,156"
December 2019,9R,Bus,Sunday,"1,165"
December 2019,KBUS,Bus,Sunday,"1,106"
December 2019,LOWL,Bus,Sunday,"1,126"
December 2019,NBUS,Bus,Sunday,"1,116"
December 2019,NOWL,Bus,Sunday,"1,173"
December 2019,TBUS,Bus,Sunday,"1,154"
December 2019,CA,Cable Car,Sunday,"1,061"
December 2019,PH,Cable Car,Sunday,"1,060"
December 2019,PM,Cable Car,Sunday,"1,050"
December 2019,F,Light Rail,Sunday,"1,114"
December 2019,FBUS,Light Rail,Sunday,"1,140"
December 2019,J,Light Rail,Sunday,"1,155"
December 2019,K,Light Rail,Sunday,"1,107"
December 2019,L,Light Rail,Sunday,"1,167"
December 2019,M,Light Rail,Sunday,"1,134"
December 2019,N,Light Rail,Sunday,"1,138"
December 2019,T,Light Rail,Sunday,"1,169"
December 2019,1,Bus,Weekday,"1,907"
December 2019,12,Bus,Weekday,"1,863"
December 2019,14,Bus,Weekday,"1,887"
December 2019,15,Bus,Weekday,"1,883"
December 2019,18,Bus,Weekday,"1,925"
December 2019,19,Bus,Weekday,"1,875"
December 2019,2,Bus,Weekday,"1,926"
December 2019,22,Bus,Weekday,"1,880"
December 2019,23,Bus,Weekday,"1,910"
December 2019,24,Bus,Weekday,"1,916"
December 2019,25,Bus,Weekday,"1,905"
December 2019,27,Bus,Weekday,"1,935"
December 2019,28,Bus,Weekday,"1,885"
December 2019,29,Bus,Weekday,"1,883"
December 2019,30,Bus,Weekday,"1,839"
December 2019,31,Bus,Weekday,"1,874"
December 2019,33,Bus,Weekday,"1,908"
December 2019,35,Bus,Weekday,"1,894"
December 2019,36,Bus,Weekday,"1,904"
December 2019,37,Bus,Weekday,"1,914"
December 2019,38,Bus,Weekday,"1,906"
December 2019,39,Bus,Weekday,"1,923"
December 2019,43,Bus,Weekday,"1,867"
December 2019,44,Bus,Weekday,"1,887"
December 2019,45,Bus,Weekday,"1,908"
December 2019,48,Bus,Weekday,"1,928"
December 2019,49,Bus,Weekday,"1,874"
December 2019,5,Bus,Weekday,"1,905"
December 2019,52,Bus,Weekday,"1,896"
December 2019,54,Bus,Weekday,"1,912"
December 2019,55,Bus,Weekday,"1,864"
December 2019,56,Bus,Weekday,"1,883"
December 2019,57,Bus,Weekday,"1,913"
December 2019,58,Bus,Weekday,"1,927"
December 2019,6,Bus,Weekday,"1,911"
December 2019,66,Bus,Weekday,"1,910"
December 2019,67,Bus,Weekday,"1,853"
December 2019,7,Bus,Weekday,"1,876"
December 2019,8,Bus,Weekday,"1,942"
December 2019,9,Bus,Weekday,"1,923"
December 2019,90,Bus,Weekday,"1,922"
December 2019,91,Bus,Weekday,"1,905"
December 2019,14R,Bus,Weekday,"1,882"
December 2019,1X,Bus,Weekday,"1,910"
December 2019,28R,Bus,Weekday,"1,878"
December 2019,30X,Bus,Weekday,"1,938"
December 2019,38R,Bus,Weekday,"1,906"
December 2019,5R,Bus,Weekday,"1,894"
December 2019,8AX,Bus,Weekday,"1,909"
December 2019,8BX,Bus,Weekday,"1,906"
December 2019,9R,Bus,Weekday,"1,923"
December 2019,KBUS,Bus,Weekday,"1,879"
December 2019,LOWL,Bus,Weekday,"1,918"
December 2019,NBUS,Bus,Weekday,"1,901"
December 2019,NOWL,Bus,Weekday,"1,901"
December 2019,TBUS,Bus,Weekday,"1,871"
December 2019,CA,Cable Car,Weekday,"1,617"
December 2019,PH,Cable Car,Weekday,"1,607"
December 2019,PM,Cable Car,Weekday,"1,619"
December 2019,F,Light Rail,Weekday,"1,909"
December 2019,FBUS,Light Rail,Weekday,"1,889"
