Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
August 2019,1,Bus,Weekday,"2,739"
August 2019,12,Bus,Weekday,"2,685"
August 2019,14,Bus,Weekday,"2,759"
August 2019,15,Bus,Weekday,"2,750"
August 2019,18,Bus,Weekday,"2,711"
August 2019,19,Bus,Weekday,"2,711"
August 2019,2,Bus,Weekday,"2,700"
August 2019,22,Bus,Weekday,"2,757"
August 2019,23,Bus,Weekday,"2,737"
August 2019,24,Bus,Weekday,"2,676"
August 2019,25,Bus,Weekday,"2,704"
August 2019,27,Bus,Weekday,"2,712"
August 2019,28,Bus,Weekday,"2,741"
August 2019,29,Bus,Weekday,"2,720"
August 2019,30,Bus,Weekday,"2,739"
August 2019,31,Bus,Weekday,"2,672"
August 2019,33,Bus,Weekday,"2,760"
August 2019,35,Bus,Weekday,"2,762"
August 2019,36,Bus,Weekday,"2,656"
August 2019,37,Bus,Weekday,"2,756"
August 2019,38,Bus,Weekday,"2,758"
August 2019,39,Bus,Weekday,"2,711"
August 2019,43,Bus,Weekday,"2,751"
August 2019,44,Bus,Weekday,"2,712"
August 2019,45,Bus,Weekday,"2,672"
August 2019,48,Bus,Weekday,"2,758"
August 2019,49,Bus,Weekday,"2,773"
August 2019,5,Bus,Weekday,"2,673"
August 2019,52,Bus,Weekday,"2,763"
August 2019,54,Bus,Weekday,"2,761"
August 2019,55,Bus,Weekday,"2,681"
August 2019,56,Bus,Weekday,"2,749"
August 2019,57,Bus,Weekday,"2,696"
August 2019,58,Bus,Weekday,"2,729"
August 2019,6,Bus,Weekday,"2,665"
August 2019,66,Bus,Weekday,"2,740"
August 2019,67,Bus,Weekday,"2,731"
August 2019,7,Bus,Weekday,"2,754"
August 2019,8,Bus,Weekday,"2,732"
August 2019,9,Bus,Weekday,"2,710"
August 2019,90,Bus,Weekday,"2,730"
August 2019,91,Bus,Weekday,"2,694"
August 2019,14R,Bus,Weekday,"2,709"
August 2019,1X,Bus,Weekday,"2,767"
August 2019,28R,Bus,Weekday,"2,718"
August 2019,30X,Bus,Weekday,"2,714"
August 2019,38R,Bus,Weekday,"2,718"
August 2019,5R,Bus,Weekday,"2,757"
August 2019,8AX,Bus,Weekday,"2,729"
August 2019,8BX,Bus,Weekday,"2,708"
August 2019,9R,Bus,Weekday,"2,742"
August 2019,KBUS,Bus,Weekday,"2,753"
August 2019,LOWL,Bus,Weekday,"2,747"
August 2019,NBUS,Bus,Weekday,"2,673"
August 2019,NOWL,Bus,Weekday,"2,694"
August 2019,TBUS,Bus,Weekday,"2,769"
August 2019,CA,Cable Car,Weekday,"2,305"
August 2019,PH,Cable Car,Weekday,"2,337"
August 2019,PM,Cable Car,Weekday,"2,358"
August 2019,F,Light Rail,Weekday,"2,741"
August 2019,FBUS,Light Rail,Weekday,"2,740"
August 2019,J,Light Rail,Weekday,"2,695"
August 2019,K,Light Rail,Weekday,"2,687"
August 2019,L,Light Rail,Weekday,"2,734"
