Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
June 2019,1,Bus,Saturday,"2,030"
June 2019,12,Bus,Saturday,"2,071"
June 2019,14,Bus,Saturday,"2,048"
June 2019,15,Bus,Saturday,"1,990"
June 2019,18,Bus,Saturday,"2,029"
June 2019,19,Bus,Saturday,"2,044"
June 2019,2,Bus,Saturday,"2,073"
June 2019,22,Bus,Saturday,"1,985"
June 2019,23,Bus,Saturday,"2,107"
June 2019,24,Bus,Saturday,"2,021"
June 2019,25,Bus,Saturday,"1,946"
June 2019,27,Bus,Saturday,"2,016"
June 2019,28,Bus,Saturday,"2,042"
June 2019,29,Bus,Saturday,"2,015"
June 2019,30,Bus,Saturday,"2,002"
June 2019,31,Bus,Saturday,"2,009"
June 2019,33,Bus,Saturday,"2,041"
June 2019,35,Bus,Saturday,"1,988"
June 2019,36,Bus,Saturday,"1,959"
June 2019,37,Bus,Saturday,"2,052"
June 2019,38,Bus,Saturday,"1,949"
June 2019,39,Bus,Saturday,"2,040"
June 2019,43,Bus,Saturday,"1,945"
June 2019,44,Bus,Saturday,"2,009"
June 2019,45,Bus,Saturday,"2,074"
June 2019,48,Bus,Saturday,"1,964"
June 2019,49,Bus,Saturday,"1,988"
June 2019,5,Bus,Saturday,"1,949"
June 2019,52,Bus,Saturday,"1,935"
June 2019,54,Bus,Saturday,"2,049"
June 2019,55,Bus,Saturday,"2,020"
June 2019,56,Bus,Saturday,"2,050"
June 2019,57,Bus,Saturday,"2,072"
June 2019,58,Bus,Saturday,"2,008"
June 2019,6,Bus,Saturday,"2,055"
June 2019,66,Bus,Saturday,"2,099"
June 2019,67,Bus,Saturday,"2,112"
June 2019,7,Bus,Saturday,"2,029"
June 2019,8,Bus,Saturday,"1,977"
June 2019,9,Bus,Saturday,"2,025"
June 2019,90,Bus,Saturday,"2,060"
June 2019,91,Bus,Saturday,"1,996"
June 2019,14R,Bus,Saturday,"2,061"
June 2019,1X,Bus,Saturday,"2,054"
June 2019,28R,Bus,Saturday,"2,034"
June 2019,30X,Bus,Saturday,"2,000"
June 2019,38R,Bus,Saturday,"1,894"
June 2019,5R,Bus,Saturday,"2,000"
June 2019,8AX,Bus,Saturday,"1,993"
June 2019,8BX,Bus,Saturday,"2,007"
June 2019,9R,Bus,Saturday,"2,130"
June 2019,KBUS,Bus,Saturday,"2,062"
June 2019,LOWL,Bus,Saturday,"1,901"
June 2019,NBUS,Bus,Saturday,"2,039"
June 2019,NOWL,Bus,Saturday,"2,075"
June 2019,TBUS,Bus,Saturday,"2,048"
June 2019,CA,Cable Car,Saturday,"1,691"
June 2019,PH,Cable Car,Saturday,"1,703"
June 2019,PM,Cable Car,Saturday,"1,749"
June 2019,F,Light Rail,Saturday,"1,961"
June 2019,FBUS,Light Rail,Saturday,"2,013"
June 2019,J,Light Rail,Saturday,"1,886"
June 2019,K,Light Rail,Saturday,"2,029"
June 2019,L,Light Rail,Saturday,"2,091"
June 2019,M,Light Rail,Saturday,"1,980"
