Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
November 2019,1,Bus,Weekday,"2,271"
November 2019,12,Bus,Weekday,"2,293"
November 2019,14,Bus,Weekday,"2,334"
November 2019,15,Bus,Weekday,"2,335"
November 2019,18,Bus,Weekday,"2,315"
November 2019,19,Bus,Weekday,"2,277"
November 2019,2,Bus,Weekday,"2,329"
November 2019,22,Bus,Weekday,"2,275"
November 2019,23,Bus,Weekday,"2,287"
November 2019,24,Bus,Weekday,"2,327"
November 2019,25,Bus,Weekday,"2,265"
November 2019,27,Bus,Weekday,"2,348"
November 2019,28,Bus,Weekday,"2,298"
November 2019,29,Bus,Weekday,"2,307"
November 2019,30,Bus,Weekday,"2,314"
November 2019,31,Bus,Weekday,"2,279"
November 2019,33,Bus,Weekday,"2,287"
November 2019,35,Bus,Weekday,"2,302"
November 2019,36,Bus,Weekday,"2,310"
November 2019,37,Bus,Weekday,"2,323"
November 2019,38,Bus,Weekday,"2,304"
November 2019,39,Bus,Weekday,"2,302"
November 2019,43,Bus,Weekday,"2,283"
November 2019,44,Bus,Weekday,"2,306"
November 2019,45,Bus,Weekday,"2,298"
November 2019,48,Bus,Weekday,"2,274"
November 2019,49,Bus,Weekday,"2,284"
November 2019,5,Bus,Weekday,"2,263"
November 2019,52,Bus,Weekday,"2,293"
November 2019,54,Bus,Weekday,"2,296"
November 2019,55,Bus,Weekday,"2,326"
November 2019,56,Bus,Weekday,"2,280"
November 2019,57,Bus,Weekday,"2,317"
November 2019,58,Bus,Weekday,"2,310"
November 2019,6,Bus,Weekday,"2,347"
November 2019,66,Bus,Weekday,"2,277"
November 2019,67,Bus,Weekday,"2,364"
November 2019,7,Bus,Weekday,"2,323"
November 2019,8,Bus,Weekday,"2,319"
November 2019,9,Bus,Weekday,"2,267"
November 2019,90,Bus,Weekday,"2,282"
November 2019,91,Bus,Weekday,"2,268"
November 2019,14R,Bus,Weekday,"2,300"
November 2019,1X,Bus,Weekday,"2,346"
November 2019,28R,Bus,Weekday,"2,321"
November 2019,30X,Bus,Weekday,"2,341"
November 2019,38R,Bus,Weekday,"2,282"
November 2019,5R,Bus,Weekday,"2,302"
November 2019,8AX,Bus,Weekday,"2,306"
November 2019,8BX,Bus,Weekday,"2,329"
November 2019,9R,Bus,Weekday,"2,347"
November 2019,KBUS,Bus,Weekday,"2,349"
November 2019,LOWL,Bus,Weekday,"2,260"
November 2019,NBUS,Bus,Weekday,"2,290"
November 2019,NOWL,Bus,Weekday,"2,300"
November 2019,TBUS,Bus,Weekday,"2,302"
November 2019,CA,Cable Car,Weekday,"1,969"
November 2019,PH,Cable Car,Weekday,"1,914"
November 2019,PM,Cable Car,Weekday,"1,950"
November 2019,F,Light Rail,Weekday,"2,282"
November 2019,FBUS,Light Rail,Weekday,"2,335"
November 2019,J,Light Rail,Weekday,"2,315"
November 2019,K,Light Rail,Weekday,"2,261"
November 2019,L,Light Rail,Weekday,"2,289"
November 2019,M,Light Rail,Weekday,"2,326"
