Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
March 2019,1,Bus,Weekday,"2,565"
March 2019,12,Bus,Weekday,"2,610"
March 2019,14,Bus,Weekday,"2,544"
March 2019,15,Bus,Weekday,"2,606"
March 2019,18,Bus,Weekday,"2,604"
March 2019,19,Bus,Weekday,"2,622"
March 2019,2,Bus,Weekday,"2,568"
March 2019,22,Bus,Weekday,"2,531"
March 2019,23,Bus,Weekday,"2,640"
March 2019,24,Bus,Weekday,"2,577"
March 2019,25,Bus,Weekday,"2,642"
March 2019,27,Bus,Weekday,"2,646"
March 2019,28,Bus,Weekday,"2,605"
March 2019,29,Bus,Weekday,"2,572"
March 2019,30,Bus,Weekday,"2,635"
March 2019,31,Bus,Weekday,"2,614"
March 2019,33,Bus,Weekday,"2,664"
March 2019,35,Bus,Weekday,"2,610"
March 2019,36,Bus,Weekday,"2,626"
March 2019,37,Bus,Weekday,"2,620"
March 2019,38,Bus,Weekday,"2,558"
March 2019,39,Bus,Weekday,"2,558"
March 2019,43,Bus,Weekday,"2,587"
March 2019,44,Bus,Weekday,"2,628"
March 2019,45,Bus,Weekday,"2,615"
March 2019,48,Bus,Weekday,"2,625"
March 2019,49,Bus,Weekday,"2,611"
March 2019,5,Bus,Weekday,"2,612"
March 2019,52,Bus,Weekday,"2,613"
March 2019,54,Bus,Weekday,"2,622"
March 2019,55,Bus,Weekday,"2,619"
March 2019,56,Bus,Weekday,"2,645"
March 2019,57,Bus,Weekday,"2,619"
March 2019,58,Bus,Weekday,"2,573"
March 2019,6,Bus,Weekday,"2,587"
March 2019,66,Bus,Weekday,"2,628"
March 2019,67,Bus,Weekday,"2,608"
March 2019,7,Bus,Weekday,"2,591"
March 2019,8,Bus,Weekday,"2,601"
March 2019,9,Bus,Weekday,"2,631"
March 2019,90,Bus,Weekday,"2,596"
March 2019,91,Bus,Weekday,"2,608"
March 2019,14R,Bus,Weekday,"2,621"
March 2019,1X,Bus,Weekday,"2,606"
March 2019,28R,Bus,Weekday,"2,599"
March 2019,30X,Bus,Weekday,"2,606"
March 2019,38R,Bus,Weekday,"2,579"
March 2019,5R,Bus,Weekday,"2,597"
