Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
January 2020,1,Bus,Weekday,"1,993"
January 2020,12,Bus,Weekday,"1,775"
January 2020,14,Bus,Weekday,"1,819"
January 2020,15,Bus,Weekday,"1,813"
January 2020,18,Bus,Weekday,"1,864"
January 2020,19,Bus,Weekday,"1,754"
January 2020,2,Bus,Weekday,"1,671"
January 2020,22,Bus,Weekday,"1,956"
January 2020,23,Bus,Weekday,"1,882"
January 2020,24,Bus,Weekday,"1,793"
January 2020,25,Bus,Weekday,"1,826"
January 2020,27,Bus,Weekday,"1,800"
January 2020,28,Bus,Weekday,"1,763"
January 2020,29,Bus,Weekday,"1,965"
January 2020,30,Bus,Weekday,"1,888"
January 2020,31,Bus,Weekday,"1,647"
January 2020,33,Bus,Weekday,"1,735"
January 2020,35,Bus,Weekday,"2,002"
January 2020,36,Bus,Weekday,"1,844"
January 2020,37,Bus,Weekday,"1,728"
January 2020,38,Bus,Weekday,"1,775"
January 2020,39,Bus,Weekday,"1,876"
January 2020,43,Bus,Weekday,"1,832"
January 2020,44,Bus,Weekday,"1,772"
January 2020,45,Bus,Weekday,"1,916"
January 2020,48,Bus,Weekday,"1,942"
January 2020,49,Bus,Weekday,"1,777"
January 2020,5,Bus,Weekday,"1,784"
January 2020,52,Bus,Weekday,"1,991"
January 2020,54,Bus,Weekday,"1,888"
January 2020,55,Bus,Weekday,"1,913"
January 2020,56,Bus,Weekday,"1,710"
January 2020,57,Bus,Weekday,"1,789"
January 2020,58,Bus,Weekday,"1,925"
January 2020,6,Bus,Weekday,"1,682"
January 2020,66,Bus,Weekday,"1,785"
January 2020,67,Bus,Weekday,"1,921"
January 2020,7,Bus,Weekday,"1,949"
January 2020,8,Bus,Weekday,"1,831"
January 2020,9,Bus,Weekday,"1,950"
January 2020,90,Bus,Weekday,"1,738"
January 2020,91,Bus,Weekday,"1,801"
January 2020,14R,Bus,Weekday,"1,836"
January 2020,1X,Bus,Weekday,"1,860"
January 2020,28R,Bus,Weekday,"1,904"
January 2020,30X,Bus,Weekday,"1,862"
January 2020,38R,Bus,Weekday,"1,708"
January 2020,5R,Bus,Weekday,"1,731"
January 2020,8AX,Bus,Weekday,"1,757"
January 2020,8BX,Bus,Weekday,"1,937"
January 2020,9R,Bus,Weekday,"1,861"
January 2020,KBUS,Bus,Weekday,"1,844"
January 2020,LOWL,Bus,Weekday,"1,959"
January 2020,NBUS,Bus,Weekday,"1,751"
January 2020,NOWL,Bus,Weekday,"1,875"
January 2020,TBUS,Bus,Weekday,"1,918"
January 2020,CA,Cable Car,Weekday,"1,626"
January 2020,PH,Cable Car,Weekday,"1,479"
January 2020,PM,Cable Car,Weekday,"1,686"
January 2020,F,Light Rail,Weekday,"1,837"
January 2020,FBUS,Light Rail,Weekday,"1,857"
January 2020,J,Light Rail,Weekday,"1,902"
January 2020,K,Light Rail,Weekday,"1,919"
January 2020,L,Light Rail,Weekday,"1,939"
January 2020,M,Light Rail,Weekday,"1,781"
January 2020,N,Light Rail,Weekday,"1,757"
January 2020,T,Light Rail,Weekday,"1,874"
