Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
April 2019,1,Bus,Weekday,"2,649"
April 2019,12,Bus,Weekday,"2,687"
April 2019,14,Bus,Weekday,"2,629"
April 2019,15,Bus,Weekday,"2,693"
April 2019,18,Bus,Weekday,"2,646"
April 2019,19,Bus,Weekday,"2,677"
April 2019,2,Bus,Weekday,"2,675"
April 2019,22,Bus,Weekday,"2,713"
April 2019,23,Bus,Weekday,"2,642"
April 2019,24,Bus,Weekday,"2,676"
April 2019,25,Bus,Weekday,"2,654"
April 2019,27,Bus,Weekday,"2,682"
April 2019,28,Bus,Weekday,"2,686"
April 2019,29,Bus,Weekday,"2,636"
April 2019,30,Bus,Weekday,"2,667"
April 2019,31,Bus,Weekday,"2,624"
April 2019,33,Bus,Weekday,"2,681"
April 2019,35,Bus,Weekday,"2,660"
April 2019,36,Bus,Weekday,"2,670"
April 2019,37,Bus,Weekday,"2,666"
April 2019,38,Bus,Weekday,"2,674"
April 2019,39,Bus,Weekday,"2,698"
April 2019,43,Bus,Weekday,"2,674"
April 2019,44,Bus,Weekday,"2,669"
April 2019,45,Bus,Weekday,"2,658"
April 2019,48,Bus,Weekday,"2,650"
April 2019,49,Bus,Weekday,"2,656"
April 2019,5,Bus,Weekday,"2,651"
April 2019,52,Bus,Weekday,"2,653"
April 2019,54,Bus,Weekday,"2,659"
April 2019,55,Bus,Weekday,"2,614"
April 2019,56,Bus,Weekday,"2,670"
April 2019,57,Bus,Weekday,"2,667"
April 2019,58,Bus,Weekday,"2,633"
April 2019,6,Bus,Weekday,"2,676"
April 2019,66,Bus,Weekday,"2,657"
April 2019,67,Bus,Weekday,"2,672"
April 2019,7,Bus,Weekday,"2,637"
April 2019,8,Bus,Weekday,"2,651"
April 2019,9,Bus,Weekday,"2,664"
April 2019,90,Bus,Weekday,"2,697"
April 2019,91,Bus,Weekday,"2,682"
April 2019,14R,Bus,Weekday,"2,692"
April 2019,1X,Bus,Weekday,"2,612"
April 2019,28R,Bus,Weekday,"2,689"
April 2019,30X,Bus,Weekday,"2,657"
April 2019,38R,Bus,Weekday,"2,652"
April 2019,5R,Bus,Weekday,"2,663"
April 2019,8AX,Bus,Weekday,"2,687"
April 2019,8BX,Bus,Weekday,"2,617"
April 2019,9R,Bus,Weekday,"2,659"
April 2019,KBUS,Bus,Weekday,"2,589"
April 2019,LOWL,Bus,Weekday,"2,622"
April 2019,NBUS,Bus,Weekday,"2,625"
April 2019,NOWL,Bus,Weekday,"2,636"
April 2019,TBUS,Bus,Weekday,"2,638"
April 2019,CA,Cable Car,Weekday,"2,287"
