Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
May 2019,1,Bus,Weekday,786
May 2019,12,Bus,Weekday,869
May 2019,14,Bus,Weekday,857
May 2019,15,Bus,Weekday,790
May 2019,18,Bus,Weekday,795
May 2019,19,Bus,Weekday,"1,009"
May 2019,2,Bus,Weekday,660
May 2019,22,Bus,Weekday,791
May 2019,23,Bus,Weekday,855
May 2019,24,Bus,Weekday,"1,002"
May 2019,25,Bus,Weekday,603
May 2019,27,Bus,Weekday,869
May 2019,28,Bus,Weekday,790
May 2019,29,Bus,Weekday,"1,002"
May 2019,30,Bus,Weekday,857
May 2019,31,Bus,Weekday,789
May 2019,33,Bus,Weekday,857
May 2019,35,Bus,Weekday,790
May 2019,36,Bus,Weekday,861
May 2019,37,Bus,Weekday,792
May 2019,38,Bus,Weekday,852
May 2019,39,Bus,Weekday,663
May 2019,43,Bus,Weekday,997
May 2019,44,Bus,Weekday,934
May 2019,45,Bus,Weekday,720
May 2019,48,Bus,Weekday,861
May 2019,49,Bus,Weekday,790
May 2019,5,Bus,Weekday,791
May 2019,52,Bus,Weekday,721
May 2019,54,Bus,Weekday,"1,294"
May 2019,55,Bus,Weekday,598
May 2019,56,Bus,Weekday,790
May 2019,57,Bus,Weekday,724
May 2019,58,Bus,Weekday,660
May 2019,6,Bus,Weekday,724
May 2019,66,Bus,Weekday,723
May 2019,67,Bus,Weekday,721
May 2019,7,Bus,Weekday,928
May 2019,8,Bus,Weekday,864
May 2019,9,Bus,Weekday,791
May 2019,90,Bus,Weekday,659
May 2019,91,Bus,Weekday,"1,004"
May 2019,14R,Bus,Weekday,725
May 2019,1X,Bus,Weekday,658
May 2019,28R,Bus,Weekday,659
May 2019,30X,Bus,Weekday,597
May 2019,38R,Bus,Weekday,720
May 2019,5R,Bus,Weekday,719
May 2019,8AX,Bus,Weekday,599
May 2019,8BX,Bus,Weekday,861
May 2019,9R,Bus,Weekday,720
May 2019,KBUS,Bus,Weekday,659
May 2019,LOWL,Bus,Weekday,792
May 2019,NBUS,Bus,Weekday,859
May 2019,NOWL,Bus,Weekday,787
May 2019,TBUS,Bus,Weekday,599
May 2019,CA,Cable Car,Weekday,584
May 2019,PH,Cable Car,Weekday,623
May 2019,PM,Cable Car,Weekday,576
May 2019,F,Light Rail,Weekday,728
May 2019,FBUS,Light Rail,Weekday,661
May 2019,J,Light Rail,Weekday,724
May 2019,K,Light Rail,Weekday,661
May 2019,L,Light Rail,Weekday,786
May 2019,M,Light Rail,Weekday,689
May 2019,N,Light Rail,Weekday,723
May 2019,T,Light Rail,Weekday,723
May 2019,1,Bus,Saturday,698
May 2019,12,Bus,Saturday,760
May 2019,14,Bus,Saturday,762
May 2019,15,Bus,Saturday,701
May 2019,18,Bus,Saturday,706
