Month,Route,Service Category,Service Day of the Week,Average Daily Boardings
February 2019,1,Bus,Weekday,733
February 2019,12,Bus,Weekday,792
February 2019,14,Bus,Weekday,788
February 2019,15,Bus,Weekday,735
February 2019,18,Bus,Weekday,729
February 2019,19,Bus,Weekday,913
February 2019,2,Bus,Weekday,624
February 2019,22,Bus,Weekday,732
February 2019,23,Bus,Weekday,786
February 2019,24,Bus,Weekday,908
February 2019,25,Bus,Weekday,571
February 2019,27,Bus,Weekday,796
February 2019,28,Bus,Weekday,734
February 2019,29,Bus,Weekday,908
February 2019,30,Bus,Weekday,790
February 2019,31,Bus,Weekday,735
February 2019,33,Bus,Weekday,789
February 2019,35,Bus,Weekday,726
February 2019,36,Bus,Weekday,789
February 2019,37,Bus,Weekday,735
February 2019,38,Bus,Weekday,796
February 2019,39,Bus,Weekday,624
February 2019,43,Bus,Weekday,910
February 2019,44,Bus,Weekday,851
February 2019,45,Bus,Weekday,678
February 2019,48,Bus,Weekday,785
February 2019,49,Bus,Weekday,734
February 2019,5,Bus,Weekday,729
February 2019,52,Bus,Weekday,676
February 2019,54,Bus,Weekday,"1,150"
February 2019,55,Bus,Weekday,571
February 2019,56,Bus,Weekday,729
February 2019,57,Bus,Weekday,681
February 2019,58,Bus,Weekday,622
February 2019,6,Bus,Weekday,678
February 2019,66,Bus,Weekday,675
February 2019,67,Bus,Weekday,677
February 2019,7,Bus,Weekday,857
February 2019,8,Bus,Weekday,783
February 2019,9,Bus,Weekday,734
February 2019,90,Bus,Weekday,624
February 2019,91,Bus,Weekday,912
February 2019,14R,Bus,Weekday,679
February 2019,1X,Bus,Weekday,624
February 2019,28R,Bus,Weekday,623
February 2019,30X,Bus,Weekday,572
February 2019,38R,Bus,Weekday,677
February 2019,5R,Bus,Weekday,677
February 2019,8AX,Bus,Weekday,573
February 2019,8BX,Bus,Weekday,794
February 2019,9R,Bus,Weekday,679
February 2019,KBUS,Bus,Weekday,627
February 2019,LOWL,Bus,Weekday,733
February 2019,NBUS,Bus,Weekday,784
February 2019,NOWL,Bus,Weekday,736
February 2019,TBUS,Bus,Weekday,574
February 2019,CA,Cable Car,Weekday,562
February 2019,PH,Cable Car,Weekday,593
February 2019,PM,Cable Car,Weekday,553
February 2019,F,Light Rail,Weekday,673
February 2019,FBUS,Light Rail,Weekday,623
February 2019,J,Light Rail,Weekday,676
February 2019,K,Light Rail,Weekday,622
February 2019,L,Light Rail,Weekday,735
February 2019,M,Light Rail,Weekday,648
February 2019,N,Light Rail,Weekday,678
February 2019,T,Light Rail,Weekday,678
February 2019,1,Bus,Saturday,643
February 2019,12,Bus,Saturday,695
February 2019,14,Bus,Saturday,686
February 2019,15,Bus,Saturday,644
February 2019,18,Bus,Saturday,644
February 2019,19,Bus,Saturday,777
February 2019,2,Bus,Saturday,571
February 2019,22,Bus,Saturday,646
February 2019,23,Bus,Saturday,691
February 2019,24,Bus,Saturday,776
February 2019,25,Bus,Saturday,537
February 2019,27,Bus,Saturday,680
February 2019,28,Bus,Saturday,654
February 2019,29,Bus,Saturday,771
February 2019,30,Bus,Saturday,688
February 2019,31,Bus,Saturday,646
February 2019,33,Bus,Saturday,690
February 2019,35,Bus,Saturday,648
February 2019,36,Bus,Saturday,690
February 2019,37,Bus,Saturday,647
February 2019,38,Bus,Saturday,692
February 2019,39,Bus,Saturday,573
February 2019,43,Bus,Saturday,792
